Name
Annemarie
Anne-Marie
Annette
Annika
Anoushka
Anthea
Antoinette
Anuoluwapo
Aobhin
Aodhbha
Aoibhean
Aoibhne
Aoifa
Aoishe
Apolonia
Arabelle
Ariah
Arianne
Ariel
Ariella
Arielle
Arina
Arleen
Arlene
Arwa
Arwyn
Ashlynn
Ashton
Asiling
Asiya
Asma
Assumpta
Atene
Athena
Atlanta
Attracta
Aubrey
Aukse
Aurelija
Ava Rose
Avah
Ava-rose
Aveen
Averil
Avin
Ayisha
Ayra
Ayse
Aysha
Baby
Bairbre
Bea
Beatrix
Beatriz
Beaux
Beibheann
Beibhin
Belinda
Bella-Rose
Benita
Berenice
Bernardine
Beryl
Betty
Beverley
Beverly
Bevin
Beyonce
Bibi
Biddy
Blair
Blaithnaid
Blake
Blanaid
Blathin
Bo
Bobbie
Boluwatife
Brannagh
Brea
Breeda
Breifne
Brenda
Brenna
Bri
Brianne
Bridge
Bridgid
Bridin
Briege
Briella
Brighid
Brigita
Briona
Brittany
Brodie
Brody
Brogan
Bronach
Bronwen
Brooklyn
Brooklynn
Bryanna
Bushra
Cadence
Caelyn
Caila
Cailyn
Caira
Caireann
Caitlinn
Caleigh
Calleigh
Cameron
Camila
Caoife
Caoilin
Caolainn
Caprice
Carina
Cariosa
Carlene
Carole
Carolyn
Carolynn
Caron
Carys
Casandra
Cassia
Catalina
Caterina
Catherina
Cathleen
Cathriona
Cathryn
Caylin
Ceadaoin
Celene
Ceri
Chanice
Chantell
Chara
Chardonnay
Charleigh
Charlize
Charly
Charmaine
Chelsie
Cherelle
Cherie
Cheryl
Chi
Chiamaka
Chidera
Chidinma
Chinyere
Chioma
Chisom
Christa
Christabel
Christiana
Christy
Ciana
Ciatlin
Cici
Cindyanna
Clair
Clarice
Clarisse
Claudine
Clea
Clementine
Cleona
Clionadh
Cloda
Cloe
Coady
Coaimhe
Coco
Coleen
Collette
Comfort
Concepta
Constance
Cordelia
Corey
Corina
Corla
Cornelia
Corrie
Courteney
Crea
Criona
Croi
Crona
Csenge
Cushla
Daena
Dagmara
Dahlia
Daisy-mae
Dalia
Damilola
Dani
Dania
Daniele
Danika
Danni
Dannielle
Dannii
Daphne
Darija
Darina
Darja
Darla
Darlene
Darya
Dasha
Debbie
Deborrah
Debra
Deirbhle
Delilah
Derbhla
Derinn
Dervilla
Desiree
Dianne
Dion
Dionne
Diya
Dolores
Dominica
Dominique
Dona
Dorcas
Doreen
Doris
Doroteja
Duaa
Dylan
Dymphna
Dympna
Eabhin
Eavan
Edelle
Edna
Edwina
Eghosa
Egle
Eibhe
Eibhin
Eibhlinn
Eibhlis
Eila
Eilise
Eimer
Eimhear
Eimile
Einin
Eira
Eisha
Elanna
Elayna
Ele
Elen
Eleni
Elenor
Elianna
Elif
Elisabeta
Elita
Ella Jane
Ella Mai
Ella-Louise
Ella-Marie
Ellan
Elli
Elliana
Ellianna
Ellie-ann
Ellis
Elma
Elora
Elvie
Elysia
Elyssa
Elza
Elzbieta
Emaan
Eman
Emanuela
Emanuelle
Emie
Emilee
Emili
Emilly
Emily May
Emily Rose
Emily-Rose
Emmanuela
Emmeline
Emmi
Ena
Eowyn
Ericka
Erinn
Esmay
Esmee
Estela
Ester
Ethel
Ethna
Ethne
Eucharia
Eva-Marie
Evana
Evanne
Eveline
Evita
Fainche
Fallon
Faridat
Fathia
Fatimah
Fatoumata
Fausta
Feena
Fiana
Fianna
Fidelma
Fina
Finnuala
Finnula
Finola
Fionnula
Fiza
Fleur
Flora
Francine
Fraya
Freda
Freja
Freyja
Frida
Frieda
Gabby
Gail
Gayle
Geena
Genna
Georgiana
Gerardine
Geri
Gertrude
Gia
Gift
Giorgia
Giovanna
Giselle
Giuliana
Gladys
Goodness
Graine
Gretta
Gwendoline
Gwyneth
Habiba
Hajar
Haleigh
Halima
Halimat
Haniya
Hannah-Rose
Hanorah
Hanoria
Hareem
Harriett
Hayden
Helga
Hellen
Heloise
Henrietta
Hiba
Hilda
Hillary
Hind
Hira
Hoi
Honora
Honoria
Ida
Ifeoma
Ijeoma
Ilana
Ilinca
Ilona
Imelda
Indiana
Indianna
Indigo
Inez
Inioluwa
Inka
Ioana
Iqra
Irina
Isibeal
Isis
Ita
Iulia
Ivana
Iveta
Izzie
Jacintha
Jackie
Jacqui
Jaden
Jadesola
Jael
Jagna
Jaida
Jaime
Jaimee
Janelle
Janet
Janette
Janice
Janine
Jasleen
Jayda
Jayde
Jayden
Jaye
Jayla
Jazmin
Jeanette
Jeanne
Jemima
Jenifer
Jennie
Jesse
Jessicia
Jing
Jo
Jody
Joelle
Johannah
Joleen
Jolene
Jolie
Jordyn
Jorgie
Jude
Judyta
Jules
Julieann
June
Justina
Justine
Justyna
Kadhla
Kady
Kaelyn
Kahlan
Kaiah
Kaileigh
Kailey
Kailyn
Kaithlyn
Kaitlynn
Kaleigh
Kaley
Kameela
Kamilla
Karan
Kareena
Karena
Kari
Karin
Karley
Karly
Karyn
Kasie
Kassie
Katarina
Katelin
Katey
Katharine
Kathlynn
Kathrina
Kathy
Katie-Jane
Katlin
Katriona
Kay
Kayden
Kaylagh
Kaylen
Kaylin
Kaytlin
Kaytlyn
Keara
Keelagh
Keelan
Keelie
Kehinde
Keila
Keilah
Keitija
Keleigh
Kelley
Kelli
Kelly-Anne
Kelsea
Kelsi
Kemi
Kerri ann
Kerry-Ann
Ketsia
Kevina
Keziah
Khadijah
Kia
Kiah
Kiana
Kiernan
Kieva
Kirstie
Kirstin
Kirstyn
Kiva
Kiyah
Klaudija
Kodi
Kodie
Kora
Kori
Korina
Kotryna
Krista
Kristen
Kristy
Krystal
Ksenia
Ksenija
Kyah
Labhaoise
Lacey-Mae
Lacy
Laiba
Lakeisha
Lanna
Laoibhse
Lateefat
Latifa
Latisha
Lauran
Laureen
Lauretta
Laurie
Laurna
Laya
Layah
Layla-Rose
Layna
Leagh
Lean
Leana
Leann
Lee
Leen
Leigh
Leighann
Leisha
Lejla
Lenka
Leonora
Lesley
Leslie
Letitia
Lexi-Mae
Leya
Li
Liadain
Liah
Lianne
Liepa
Lilie
Lilien
Lilja
Lilli
Lilliana
Lilly mae
Lilly may
Lillyanna
Lilly-mae
Lilly-May
Lily Ann
Lily Mai
Lilyana
Lilyanna
Lilyanne
Lily-Marie
Lilymay
Lily-May
Lilyrose
Lindsay
Linnea
Lisa marie
Lisa-Marie
Liv
Liva
Liza
Logan
Lola-rose
Loraine
Loren
Loreto
Loretta
Loretto
Lori
Lua
Luana
Luciana
Lucille
Lucinda
Luiseach
Lukne
Lulu
Lynda
Lyndsay
Lynette
Lynn
Lynne
Lynsey
Maedhbh
Magda
Mairin
Maisey
Maiya
Majella
Majka
Malaika
Malgorzata
Malia
Malika
Mamie
Manha
Maoliosa
Marcela
Marcella
Marcia
Margaretta
Margarita
Margarite
Margo
Margot
Marguerite
Margurite
Mari
Mariana
Marianna
Marija
Marilyn
Marin
Marisa
Mariyam
Marjorie
Marni
Martine
Marvelous
Marwa
Maryann
Mary-Ann
Maryanne
Mary-Jane
Marykate
Mary-rose
Mathilda
Mathilde
Maude
Mazie
Mckenzie
Meadbh
Meadow
Meave
Meda
Medb
Medbh
Meera
Meibh
Meida
Meisha
Mel
Melaine
Melani
Melina
Melinda
Melita
Mellisa
Mena
Mercedes
Meriel
Meriem
Merin
Meta
Mia-lilly
Mia-Rose
Micaela
Michela
Michele
Mickaela
Mihaela
Mikeala
Milan
Mildred
Milita
Millicent
Mina
Minha
Mira
Mirabel
Miracle
Miranda
Miruna
Misha
Moesha
Molly-Rose
Mona
Monique
Montana
Motunrayo
Moyah
Muirenn
Muirin
Muirinn
Muirne
Muriel
Myia
Myla
Mylie
Myra
Myrtle
Naia
Naima
Naimh
Nakita
Namuun
Nan
Nana
Naoimh
Naoimi
Natasza
Nathalie
Nawal
Neamh
Neassa
Neda
Neela
Neila
Nel
Nella
Nellie
Nerys
Niadh
Niah
Nichola
Nichole
Nicoleta
Nicolette
Nicolle
Nikkita
Nikol
Nikole
Nikolett
Nisha
Noeleen
Noelene
Noeline
Noirin
Noleen
Nollaig
Noreen
Norma
Nour
Nova
Nuala
Nuo
Nyah
Odette
Odharnait
Ogechi
Oghenerukevwe
Ogochukwu
Ola
Olamide
Olivija
Oluchi
Oluwa
Oluwadamilare
Oluwadamilola
Oluwakemi
Oluwamayowa
Oluwanifemi
Oluwapelumi
Oluwasemilore
Oluwaseun
Oluwaseyi
Oluwaseyifunmi
Oluwatamilore
Oluwatobi
Oluwatomisin
Oluwatoni
Oluwatosin
Olwen
Onyinyechi
Oona
Oonagh
Ophelia
Oreoluwa
Orfhlaith
Oriana
Orianna
Oriel
Ornagh
Ornait
Ornaith
Osariemen
Osasere
Oyinkansola
Patrice
Paulette
Pauline
Peace
Peggy
Pennie
Pheobe
Philippa
Phillipa
Phoenix
Piper
Polina
Poppi
Poppie
Portia
Pricilla
Priscilla
Promise
Queen
Queva
Rabia
Rachelle
Radha
Raghad
Rahaf
Rahela
Rahma
Raina
Rana
Raneem
Rania
Raonaid
Raven
Rawan
Raya
Rayna
Reailtin
Realta
Reanna
Reece
Reem
Reema
Reina
Remy
Rena
Renata
Rene
Reyna
Rhia
Rhian
Rhiana
Rhiann
Rhiannan
Rhianne
Rhoda
Rhonda
Rhyanna
Riadh
Riana
Rianne
Rida
Riham
Rioghna
Rionagh
Riya
Roma
Romilly
Rona
Rori
Rosaleen
Rosalind
Rosaline
Rosalyn
Rosari
Rosarie
Rosario
Roseann
Roseanna
Roseanne
Roseleen
Rosetta
Rosha
Rosin
Rosita
Roslyn
Rowena
Roxana
Roxanna
Roxanne
Roza
Ruby-Mae
Rugile
Ryanne
Rylee
Ryley
Saanvi
Sacha
Sadia
Saerlaith
Sage
Saibhe
Saidbhe
Salome
Salwa
Sama
Samia
Samreen
Sana
Saniya
Santana
Santanna
Saorise
Sarah Kate
Sarah-Louise
Sarina
Sarlote
Scarlet
Selene
Selma
Seoda
Serah
Serina
Shae
Shalom
Shana
Shanaya
Shanessa
Shanice
Shaniece
Shanise
Shanna
Shannan
Shannen
Shanon
Shantel
Shantelle
Shaunagh
Shawna
Sheelagh
Sheenagh
Shelby
Shelia
Shelley
Shelly
Sheree
Shevaun
Shianne
Shiela
Shiloh
Shiofra
Shirley
Shola
Sholah
Shuana
Si
Siabh
Sidney
Sierra
Silvia
Simisola
Sintija
Siobain
Sioban
Siobhain
Siona
Skaiste
Sky
Skylar
Sofiya
Somer
Sommer
Sonja
Stacie
Stefania
Stefanie
Stela
Stevie
Success
Sumaya
Susanne
Suzie
Tabita
Taja
Talitha
Tallulah
Talya
Tamera
Tamika
Tammie
Tamzin
Tania
Taragh
Tasneem
Tasnim
Taya
Tayler
Teah
Temidire
Temiloluwa
Temitayo
Temitope
Teodora
Terese
Tereza
Terri
Tessie
Theia
Thelma
Thia
Thomasina
Tiah
Tiarna
Tiegan
Tija
Tilda
Tillie
Timea
Tirna
Tonia
Torrie
Toyah
Tracey
Trina
Trinity
Triona
Trisha
Trudi
Trudie
Trudy
Tuathla
Tyler
Tyra
Uma
Ursula
Vaiva
Valerija
Vera
Verona
Vesta
Vicki
Victory
Vikki
Viola
Virginia
Vittoria
Vlada
Wen
Wren
Xi
Xiao
Xin Yan
Xin Yu
Yara
Yasemin
Yasmeen
Yazmin
Yetunde
Yi
Yu Tong
Yu Xin
Yu Xuan
Yutong
Yvette
Yvie
Zaina
Zaira
Zakia
Zarin
Zaynab
Zeinab
Zena
Zeynep
Zhi
Zi
Zina
Zita
Zola
Zora
Zosia
Zoya
Zsofia
Noa
Faela
Remi
Emerita
Esmae
Meara
Molly-may
Aibhlin
Amalie
Aphra
Bowie
Cataleya
Danah
Deryn
Ellie mae
Ember
Everleigh
Everly
Ilaria
Joanie
Joey
Karah
Karis
Nainsi
Parker
Payton
Romi
Roya
Vega
Aaradhya
Adrienna
Ailisha
Aisleen
Aiya
Alayah
Almha
Alvina
Alwyn
Amee
Andrena
Andrina
Anette
Annett
Annetta
Annick
Annita
Antionette
Antonette
Aoiffe
Apryl
Arelene
Arlette
Aseel
Ashleen
Ashlene
Ashlin
Asling
Audrina
Audry
Averyl
Ayanna
Barrie
Bernadine
Bertha
Blanche
Breada
Breedge
Breege
Breffni
Breid
Brianan
Bridgeen
Bridgette
Briget
Brita
Caithriona
Caitrin
Camillus
Caoimh
Cardine
Caren
Carey
Carleen
Carlyn
Carmela
Carolann
Catharina
Catherin
Catheriona
Cathrina
Cathrine
Catraoine
Catrina
Cecil
Cecily
Ceile
Celena
Celestine
Channon
Charelene
Charleen
Charline
Cherise
Chrystal
Ciadhla
Ciaran
Ciarrai
Ciera
Clarie
Claudette
Cliodna
Corinna
Corinne
Corona
Corrina
Corrine
Cristin
Dairine
Danica
Daragh
Darelle
Darrelle
Davida
Davinia
Davnet
Deana
Deboragh
Deidre
Della
Demelza
Denese
Denice
Denika
Dervil
Dervila
Dervilia
Derville
Devina
Devon
Diann
